time,x,y,v_x,v_y,total_energy
112320000.0,-142400056998.5886,-47157548781.09908,9355.312314123425,-28208.555879198557,-442788099.1042749
112752000.0,-137841539895.19275,-59155891573.74904,11736.088958614971,-27305.37350597022,-442788103.92035896
113184000.0,-132272425938.29999,-70720525483.96396,14031.149912768933,-26201.85721545425,-442788108.73187745
113616000.0,-125733395998.09596,-81766582866.8527,16223.701259740328,-24906.007271656275,-442788113.5396091
114048000.0,-118272231985.085,-92212956920.79858,18297.681469064628,-23427.224669992956,-442788118.3443602
114480000.0,-109943475216.93362,-101982893063.63373,20237.877401235746,-21776.245911099897,-442788123.14695907
114912000.0,-100808035839.96597,-111004550062.78836,22030.03477216399,-19965.068265107537,-442788127.94825023
115344000.0,-90932755865.41058,-119211526901.22394,23660.962309232473,-18006.865952827353,-442788132.74908906
115776000.0,-80389928707.16245,-126543351558.32013,25118.628855647497,-15915.897731153163,-442788137.5503359
116208000.0,-69256778422.69624,-132945928108.56999,26392.252709466036,-13707.406430935767,-442788142.35284966
116640000.0,-57614902159.72281,-138371938790.9104,27472.38251848631,-11397.511056276111,-442788147.15748256
117072000.0,-45549679595.928604,-142781197977.56662,28350.969092481184,-9003.092114143485,-442788151.9650743
117504000.0,-33149653425.232853,-146140955272.98898,29021.427540369867,-6541.670901901714,-442788156.776445
117936000.0,-20505885188.862827,-148426145300.11343,29478.68919212411,-4031.283537064258,-442788161.5923908
118368000.0,-7711290970.514856,-149619582081.79153,29719.242823669694,-1490.350567659134,-442788166.4136768
118800000.0,5140038330.789194,-149712096298.48065,29741.164767846327,1062.4569478462263,-442788171.2410322
119232000.0,17953527271.556168,-148702614097.46475,29544.137565584497,3608.3539559020555,-442788176.0751442
119664000.0,30634811666.85134,-146598176541.91388,29129.456888667068,6128.579542419308,-442788180.91665417
120096000.0,43090434815.64658,-143413899217.50732,28500.026548443526,8604.535675661216,-442788185.76615
120528000.0,55228538977.33221,-139172871957.26685,27660.341493181302,11017.925519019669,-442788190.62416446
120960000.0,66959546906.13085,-133905999098.40489,26616.45878974233,13350.890255588107,-442788195.49116784
121392000.0,78196828269.09662,-127651781144.74997,25375.956682181946,15586.143355646673,-442788200.36756706
