time,x,y,v_x,v_y
79185600.0,-272503673949.06543,-95270249652.83401,6150.0548015748645,-20380.33152171395
79228800.0,-271428565132.56808,-98787624213.21332,6409.3320156885275,-20288.66198596532
79272000.0,-270308723949.43228,-102289006416.25291,6667.120195303491,-20193.813112583754
79315200.0,-269144409405.41605,-105773848103.04773,6923.383766903559,-20095.810753269438
79358400.0,-267935886631.3223,-109241605596.29677,7178.087619350057,-19994.681060864463
79401600.0,-266683426803.1222,-112691739751.95488,7431.197103400162,-19890.45048128858
79444800.0,-265387307062.16727,-116123716009.4967,7682.678031104752,-19783.145745596466
79488000.0,-264047810435.51108,-119537004440.81387,7932.496675090189,-19672.793862157352
79531200.0,-262665225756.36063,-122931079797.767,8180.619767728313,-19559.42210895757
79574400.0,-261239847584.67615,-126305421558.413,8427.014500198982,-19443.058026026694
79617600.0,-259771976127.93777,-129659513971.93,8671.648521449359,-19323.72940798765
79660800.0,-258261917162.09708,-132992846102.26051,8914.489937054106,-19201.464296731145
79704000.0,-256709981952.73,-136304911870.49489,9155.507307980653,-19076.29097421472
79747200.0,-255116487176.40735,-139595210096.01624,9394.669649263558,-18948.237955386496
79790400.0,-253481754842.29877,-142863244536.42868,9631.946428591993,-18817.3339812337
79833600.0,-251806112214.02466,-146108523926.2902,9867.307564814319,-18683.608011956003
79876800.0,-250089891731.7704,-149330562014.67197,10100.723426363575,-18547.089220263413
79920000.0,-248333430934.67612,-152528877601.56528,10332.164829607796,-18407.80698479861
79963200.0,-246537072383.51523,-155702994573.15787,10561.603037128862,-18265.790883683458
80006400.0,-244701163583.67322,-158852441936.001,10789.009755933603,-18121.07068818919
80049600.0,-242826056908.43912,-161976753850.0887,11014.357135600809,-17973.676356529988
80092800.0,-240912109522.61975,-165075469660.87027,11237.617766367723,-17823.638027779303
80136000.0,-238959683306.4875,-168148133930.21732,11458.764677159495,-17670.98601590842
80179200.0,-236969144780.07117,-171194296466.36676,11677.77133356512,-17515.75080394655
80222400.0,-234940865027.799,-174213512352.86017,11894.611635763153,-17357.963038261747
80265600.0,-232875219623.5026,-177205341976.50058,12109.25991640059,-17197.653522961886
80308800.0,-230772588555.78894,-180169351054.34775,12321.690938428148,-17034.853214414834
80352000.0,-228633356153.78903,-183105110659.77188,12531.879892895115,-16869.5932158869
80395200.0,-226457911013.28903,-186012197247.58655,12739.80239670691,-16701.90477229864
80438400.0,-224246645923.2507,-188890192678.28116,12945.434490348414,-16531.819265096994
80481600.0,-221999957792.72668,-191738684241.37256,13148.752635576056,-16359.368207242664
80524800.0,-219718247578.17603,-194557264677.896,13349.733713081565,-16184.583238311681
80568000.0,-217401920211.18454,-197345532202.0553,13548.35502013028,-16007.496119709982
80611200.0,-215051384526.59448,-200103090522.05093,13744.594268176812,-15828.138729999762
80654400.0,-212667053191.0473,-202829548860.10635,13938.42958046074,-15646.543060336433
80697600.0,-210249342631.94226,-205524521971.7106,14129.839489585094,-15462.741210014856
80740800.0,-207798672966.81488,-208187630164.0967,14318.802935080144,-15276.765382123554
80784000.0,-205315467933.13638,-210818499313.97412,14505.299260955095,-15088.647879305563
80827200.0,-202800154818.53702,-213416760884.53372,14689.308213240141,-14898.421099624507
80870400.0,-200253164391.45428,-215982051941.74353,14870.809937521288,-14706.117532534512
80913600.0,-197674930832.2075,-218514015169.95258,15049.784976470315,-14511.769754952504
80956800.0,-195065891664.49933,-221012298886.82132,15226.214267372161,-14315.410427431409
81000000.0,-192426487687.34467,-223476557057.5953,15400.079139651949,-14117.072290432758
81043200.0,-189757162907.42645,-225906449308.7394,15571.361312403851,-13916.78816069719
81086400.0,-187058364471.87897,-228301640940.94968,15740.042891923882,-13714.590927711275
81129600.0,-184330542601.4964,-230661802941.55887,15906.10636924867,-13510.513550269114
81172800.0,-181574150524.3671,-232986611996.3526,16069.53461770222,-13304.589053127107
81216000.0,-178789644409.93073,-235275750500.81174,16230.310890452594,-13096.85052375029
81259200.0,-175977483303.45743,-237528906570.79666,16388.418818080376,-12887.331109148628
81302400.0,-173138129060.94626,-239745774052.68942,16543.842406160762,-12676.064012801582
81345600.0,-170272046284.44107,-241926052533.00818,16696.566032861032,-12463.08249166934
81388800.0,-167379702257.7602,-244069447347.50967,16846.57444655514,-12248.419853289013
81432000.0,-164461566882.63803,-246175669589.79367,16993.852763457027,-12032.10945295411
81475200.0,-161518112615.2744,-248244436119.42386,17138.38646527433,-11814.184690975624
81518400.0,-158549814403.2881,-250275469569.57944,17280.161396883985,-11594.679010023003
81561600.0,-155557149623.0713,-252268498354.25107,17419.16376403126,-11373.62589254328
81604800.0,-152540598017.5404,-254223256674.99417,17555.38013105367,-11151.05885825668
81648000.0,-149500641634.2785,-256139484527.2534,17688.797418631122,-10927.01146172694
81691200.0,-146437764764.06607,-258016927706.27032,17819.40290156371,-10701.517290004604
81734400.0,-143352453879.79346,-259855337812.58795,17947.18420657844,-10474.60996034159
81777600.0,-140245197575.7516,-261654472257.16302,18072.1293101661,-10246.323117975238
81820800.0,-137116486507.29459,-263414094266.09897,18194.226536449532,-10016.69043398011
81864000.0,-133966813330.8695,-265133972885.01062,18313.46455508447,-9785.74560318578
81907200.0,-130796672644.40692,-266813882983.03235,18429.832379193977,-9553.522342158887
81950400.0,-127606560928.06697,-268453605256.4806,18543.31936333768,-9320.054387247645
81993600.0,-124396976485.33452,-270052926232.18106,18653.915201516716,-9085.375492687079
82036800.0,-121168419384.45749,-271611638270.4717,18761.60992521545,-8849.51942876324
82080000.0,-117921391400.22159,-273129539567.89084,18866.393901480835,-8612.5199800346
82123200.0,-114656395956.05518,-274606434159.56085,18968.257831040373,-8374.41094360891
82166400.0,-111373938066.45757,-276042131921.27686,19067.1927464595,-8135.226127473727
82209600.0,-108074524279.74367,-277436448571.3088,19163.190010339244,-7894.9993488788905
82252800.0,-104758662621.09816,-278789205671.9272,19256.241313554867,-7653.764432769145
82296000.0,-101426862535.93213,-280100230630.65967,19346.338673536287,-7411.555210265205
82339200.0,-98079634833.53473,-281369356701.2876,19433.47443259097,-7168.405517191482
82382400.0,-94717491631.01266,-282596422984.59076,19517.641256269933,-6924.349192648741
82425600.0,-91340946297.50987,-283781274428.84674,19598.832131777464,-6679.420077629928
82468800.0,-87950513398.69998,-284923761830.0936,19677.040366425215,-6433.652013677445
82512000.0,-84546708641.54372,-286023741832.16266,19752.259586131117,-6187.07884158014
82555200.0,-81130048819.30351,-287081076926.4872,19824.483733963738,-5939.734400108252
82598400.0,-77701051756.80751,-288095635451.69507,19893.707068732434,-5691.652524784623
82641600.0,-74260236255.955,-289067291592.9902,19959.924163623888,-5442.867046690425
82684800.0,-70808122041.4552,-289995925381.3293,20023.129904885307,-5193.411791303704
82728000.0,-67345229706.79124,-290881422692.3997,20083.319490554753,-4943.320577369021
82771200.0,-63872080660.40158,-291723675245.40283,20140.488429238852,-4692.627215796485
82814400.0,-60389197072.070015,-292522580601.64923,20194.632538938327,-4441.365508588485
82857600.0,-56897101819.51656,-293278042162.96893,20245.747945921474,-4189.569247792414
82900800.0,-53396318435.18063,-293989969169.9423,20293.831083645964,-3937.272214477711
82944000.0,-49887371053.18823,-294658276699.9554,20338.878691729078,-3684.508177735526
82987200.0,-46370784356.494774,-295282885665.0829,20380.887814966634,-3431.3108936993435
83030400.0,-42847083524.19505,-295863722809.8029,20419.855802400718,-3177.7141045848857
83073600.0,-39316794178.992065,-296400720708.54785,20455.780306436347,-2923.7515377476384
83116800.0,-35780442334.81609,-296893817763.09106,20488.659282007167,-2669.456904756341
83160000.0,-32238554344.585575,-297342958199.776,20518.490985790242,-2414.8639004807887
83203200.0,-28691656848.101368,-297748092066.5874,20545.273975469932,-2160.0062021923086
83246400.0,-25140276720.06586,-298109175230.068,20569.00710905094,-1904.91746867527
83289600.0,-21584941018.21843,-298426169372.0815,20589.689544220426,-1649.6313393479957
83332800.0,-18026176931.57881,-298699041986.42505,20607.32073775916,-1394.1814333914635
83376000.0,-14464511728.789848,-298927766375.2907,20621.900445001676,-1138.601348884169
83419200.0,-10900472706.55125,-299112321645.5777,20633.428719345204,-882.9246619415504
83462400.0,-7334587138.135831,-299252692705.0566,20641.90591180738,-627.1849258583691
83505600.0,-3767382221.979877,-299348870258.38464,20647.332670632448,-371.4156702524558
83548800.0,-199385030.33926773,-299400850802.97394,20649.70994094585,-115.65040020823224
83592000.0,3368877541.9970303,-299408636624.711,20649.038964456908,140.07740458157008
83635200.0,6936878828.944372,-299372235793.5278,20645.321279209373,395.7342906775652
83678400.0,10504092444.319012,-299291662158.8241,20638.55871937961,651.2868317603081
83721600.0,14069992333.002062,-299166935344.73975,20628.75341512204,906.7016295033865
83764800.0,17634052822.07899,-298998080745.275,20615.90779246153,1161.9453144545585
83808000.0,21195748671.96275,-298785129519.25916,20600.024573232433,1416.9845469264785
83851200.0,24754555127.50858,-298528118585.1638,20581.106775063792,1671.7860178985466
83894400.0,28309947969.128433,-298227090615.76056,20559.157711410357,1926.316449931404
83937600.0,31861403563.91295,-297882094032.6193,20534.180991628957,2180.5425980955974
83980800.0,35408398916.76873,-297493183000.44586,20506.180521099785,2434.431250915919
84024000.0,38950411721.57874,-297060417421.25494,20475.16050139203,2687.9492313329265
84067200.0,42486920412.3934,-296583862928.3769,20441.125430473425,2941.0633976831373
84110400.0,46017404214.65999,-296063590880.29364,20404.0801029631,3193.740644699378
84153600.0,49541343196.49771,-295499678354.3008,20364.029610427162,3445.947904532773
84196800.0,53058218320.02595,-294892208139.992,20320.979341716422,3697.652147797835
84240000.0,56567511492.75279,-294241268732.56195,20274.934983345654,3948.8203846421184
84283200.0,60068705619.0311,-293546954325.92267,20225.90251991366,4199.419665841886
84326400.0,63561284651.58901,-292809364805.62964,20173.888234563525,4449.417083925231
84369600.0,67044733643.141975,-292028605741.6127,20118.89870948228,4698.779774324085
84412800.0,70518538798.09286,-291204788380.70544,20060.940826439306,4947.474916556531
84456000.0,73982187524.327,-290338029638.97034,20000.02176736263,5195.469735440839
84499200.0,77435168485.1085,-289428452093.8108,19936.14901495235,5442.731502342624
84542400.0,80876971651.08452,-288476183975.8676,19869.330353330362,5689.227536456513
84585600.0,84307088352.40315,-287481359160.6909,19799.573868725547,5934.925206123711
84628800.0,87725011330.95172,-286444117160.1841,19726.887950193453,6179.791930186829
84672000.0,91130234792.7208,-285364603113.8103,19651.281290369672,6423.795179383331
84715200.0,94522254460.30011,-284242967779.5574,19572.762886255878,6666.902477778953
84758400.0,97900567625.5117,-283079367524.6527,19491.34204003756,6909.081404242428
84801600.0,101264673202.18605,-281873964316.0208,19407.028359932534,7150.299593962834
84844800.0,104614071779.08595,-280626925710.4777,19319.83176106904,7390.524740010875
84888000.0,107948265672.98373,-279338424844.6523,19229.762466392538,7629.724594945399
84931200.0,111266758981.89644,-278008640424.6285,19136.83100759994,7867.866972466434
84974400.0,114569057638.48366,-276637756715.29913,19041.04822610032,8104.919749115994
85017600.0,117854669463.61263,-275225963529.424,18942.425274000783,8340.850866027942
85060800.0,121123104220.09477,-273773456216.3828,18840.973615116432,8575.628330728112
85104000.0,124373873666.59804,-272280435650.6148,18736.705026003136,8809.220218985947
85147200.0,127606491611.73856,-270747108219.73584,18629.631597011903,9041.594676718825
85190400.0,130820473968.35556,-269173685812.32385,18519.765733363532,9272.719921950305
85233600.0,134015338807.97285,-267560385805.36325,18407.120156242258,9502.564246823435
85276800.0,137190606415.45026,-265907431051.33902,18291.707903907034,9731.09601967027
85320000.0,140345799343.8277,-264215049864.97006,18173.5423328191,9958.283687138795
85363200.0,143480442469.36496,-262483476009.57254,18052.637118784347,10184.09577637828
85406400.0,146594063046.77948,-260712948683.04266,17929.00625810916,10408.500897284246
85449600.0,149686190764.68445,-258903712503.44858,17802.664068768147,10631.467744804075
85492800.0,152756357801.22913,-257056017494.22107,17673.625191582298,10852.965101304324
85536000.0,155804098879.94342,-255170119068.93207,17541.904591406073,11072.961839000805
85579200.0,158828951325.78754,-253246278015.65042,17407.517558321724,11291.42692245239
85622400.0,161830455121.40878,-251284760480.8632,17270.479708839397,11508.329411119576
85665600.0,164808152963.60562,-249285837952.9523,17130.80698710122,11723.638461988738
85708800.0,167761590319.9999,-247249787245.21414,16988.515666087827,11937.323332263039
85752000.0,170690315485.91794,-245176890478.41104,16843.62234882555,12149.35338212086
85795200.0,173593879641.47983,-243067435062.84293,16696.1439695925,12359.698077542693
85838400.0,176471836908.89722,-240921713679.92715,16546.09779512187,12568.326993207287
85881600.0,179323744409.97882,-238740024263.27438,16393.501425800525,12775.209815457914
85924800.0,182149162323.8425,-236522669979.24893,16238.372796861117,12980.31634533955
85968000.0,184947653944.83334,-234269959207.00027,16080.73017956583,13183.616501707698
86011200.0,187718785740.64554,-231982205517.9545,15920.592182379823,13385.080324409635
86054400.0,190462127410.64664,-229659727654.75223,15757.977752132436,13584.67797753873
86097600.0,193177251944.40158,-227302849509.6206,15592.906175164193,13782.379752762516
86140800.0,195863735680.3945,-224911900102.167,15425.397078457567,13978.156072725176
86184000.0,198521158364.9446,-222487213556.58072,15255.4704307495,14171.977494524963
86227200.0,201149103211.3138,-220029129078.23083,15083.146543623532,14363.814713267173
86270400.0,203747156959.00186,-217537990929.64572,14908.446072579505,14553.638565693134
86313600.0,206314909933.22498,-215014148405.86246,14731.390018078639,14741.420033885728
86356800.0,208851956104.5741,-212457955809.13196,14551.999726561839,14927.130249051834
86400000.0,211357893148.84756,-209869772422.96677,14370.296891439006,15110.740495382093
86443200.0,213832322507.0533,-207249962485.51837,14186.303554047114,15292.22221398838
86486400.0,216274849445.57504,-204598895162.27036,14000.042104574806,15471.547006919202
86529600.0,218685083116.49664,-201916944518.03372,13811.535282951156,15648.686641253336
86572800.0,221062636618.07788,-199204489488.23157,13620.806179696323,15823.613053271896
86616000.0,223407127055.37585,-196461913849.4586,13427.87823673171,15996.298352708947
86659200.0,225718175601.00394,-193689606189.30258,13232.775248147213,16166.714827080836
86702400.0,227995407556.02127,-190887959875.41412,13035.521360923183,16334.834946094212
86745600.0,230238452410.9449,-188057373023.81073,12836.141075604646,16500.63136613279
86788800.0,232446943906.87585,-185198248466.40167,12634.659246925281,16664.07693482279
86832000.0,234620520096.73065,-182310993717.7207,12431.101084378679,16825.14469567688
86875200.0,236758823406.56888,-179396020940.85208,12225.49215273436,16983.807892816552
86918400.0,238861500697.00726,-176453746912.53717,12017.858372495983,17140.039975772586
86961600.0,240928203324.7098,-173484592987.44733,11808.226020299197,17293.814604363404
87004800.0,242958587203.94406,-170488985061.61087,11596.621729246504,17445.105653650917
87048000.0,244952312868.19208,-167467353534.97916,11383.072489176575,17593.88721897338
87091200.0,246909045531.80432,-164420133273.1201,11167.605646865304,17740.133621054938
87134400.0,248828455151.68542,-161347763568.02435,10950.248906156032,17883.81941119112
87177600.0,250710216488.9986,-158250688098.01266,10731.030328016186,18024.919376509813
87220800.0,252554009170.8764,-155129354886.7297,10509.978330517708,18163.408545306906
87264000.0,254359517752.12448,-151984216261.21317,10287.12168873851,18299.26219245597
87307200.0,256126431776.9041,-148815728809.02396,10062.489534582313,18432.455844891036
87350400.0,257854445840.37988,-145624353334.42596,9836.11135651404,18562.965287161594
87393600.0,259543259650.31732,-142410554813.60205,9608.016999208123,18690.766567058883
87436800.0,261192578088.61563,-139174802348.895,9378.236663106905,18815.836001312353
87480000.0,262802111272.75967,-135917569122.06032,9146.800903886411,18938.150181355202
87523200.0,264371574617.17502,-132639332346.51982,8913.7406318267,19057.68597915773
87566400.0,265900688894.46967,-129340573218.60397,8679.087111084084,19174.420553127293
87609600.0,267389180296.54523,-126021776867.77144,8442.871958862375,19288.331354073405
87652800.0,268836780495.55978,-122683432305.795,8205.127144480466,19399.396131236583
87696000.0,270243226704.72473,-119326032374.90268,7965.88498833342,19507.59293837934
87739200.0,271608261738.91687,-115950073694.86327,7725.1781607443545,19612.900139937778
87782400.0,272931634075.08682,-112556056609.00632,7483.039680704344,19715.296417231973
87825600.0,274213097912.44418,-109144485129.16597,7239.502914497605,19814.760774733448
87868800.0,275452413232.3996,-105715866879.53926,6994.60157420923,19911.27254638775
87912000.0,276649345858.24304,-102270713039.44943,6748.369716112762,20004.811401990242
87955200.0,277803667514.5382,-98809538285.00475,6500.841738934892,20095.35735361297
87998400.0,278915155886.21014,-95332860729.64467,6252.052381994621,20182.8907620805
88041600.0,279983594677.3063,-91841201863.56473,6002.036723214205,20267.392343492455
88084800.0,281008773669.4067,-88335086492.01196,5750.830176999265,20348.843175790375
88128000.0,281990488779.6621,-84815042672.44388,5498.468491985443,20427.224705366516
88171200.0,282928542118.4361,-81281601650.54324,5244.987748649034,20502.518753712066
88214400.0,283822742046.52765,-77735297795.08249,4990.424356779053,20574.70752410206
88257600.0,284672903231.9501,-74176668531.63115,4734.815052808209,20643.773608314415
88300800.0,285478846706.24243,-70606254275.10095,4478.196897000347,20709.699993380138
88344000.0,286240399920.28723,-67024598361.122826,4220.6072704919125,20772.470068361887
88387200.0,286957396799.6103,-63432246976.251595,3962.083872185052,20832.067631157857
88430400.0,287629677799.13666,-59829749086.993706,3702.6647154900375,20888.476895327873
88473600.0,288257089957.37616,-56217656367.65454,3442.3881249147207,20941.682496938512
88516800.0,288839486950.0122,-52596523127.00213,3181.2927324987913,20991.669501423992
88560000.0,289376729142.8667,-48966906233.744606,2919.4174740906788,21038.42341045935
88603200.0,289868683644.21497,-45329365040.81966,2656.801585464988,21081.93016884256
88646400.0,290315224356.42065,-41684461308.49429,2393.4845982784364,21122.176171381907
88689600.0,290716232026.86536,-38032759126.27455,2129.506335862315,21159.14826978502
88732800.0,291071594298.14233,-34374824833.624695,1864.9069088495821,21192.83377954575
88776000.0,291381205757.48737,-30711226939.496708,1599.726710634765,21223.220486825092
88819200.0,291644967985.41656,-27042536040.671158,1334.0064126649308,21250.29665532218
88862400.0,291862789603.5425,-23369324738.91141,1067.7869595600687,21274.051033131323
88905600.0,292034586321.53894,-19692167556.93376,801.1095640613098,21294.472859580957
88948800.0,292160280983.224,-16011640853.196817,534.0157018055097,21311.551872050313
88992000.0,292239803611.7331,-12328322735.514233,266.54710592480296,21325.278312759518
89035200.0,292273091453.7489,-8642792973.495506,-1.2542385301522216,21335.642935528722
89078400.0,292260089022.7601,-4955632909.820486,-269.3461003444296,21342.637012501804
89121600.0,292200748141.3168,-1267425370.3538694,-537.6860080716674,21346.252340830113
89164800.0,292095027982.2527,2421245426.893143,-806.2312561464502,21346.481249311604
89208000.0,291942895108.84216,6109793963.946134,-1074.9389111770965,21343.316604980737
89251200.0,291744323513.86115,9797633516.18695,-1343.765818419594,21336.751819644276
89294400.0,291499294657.5207,13484176246.799793,-1612.6686084333055,21326.78085635821
89337600.0,291207797504.24225,17168833302.333529,-1881.6037039189387,21313.39823584086
89380800.0,290869828558.242,20851014909.368927,-2150.5273267391535,21296.599042817194
89424000.0,290485391897.89343,24530130472.278732,-2419.3955051220446,21276.378932289335
89467200.0,290054499208.8368,28205588672.06755,-2688.1640810476065,21252.73413572813
89510400.0,289577169815.803,31876797566.27766,-2956.7887178171454,21225.661467180624
89553600.0,289053430713.1211,35543164689.94599,-3225.224907805464,21195.158329288275
89596800.0,288483316593.87744,39204097157.59659,-3493.427980395505,21161.2227192106
89640000.0,287866869877.6948,42859001766.25194,-3761.3531100949867,21123.853234448965
89683200.0,287204140737.1008,46507285099.44572,-4028.9553248344114,21083.049078565182
89726400.0,286495187122.453,50148353632.21839,-4296.189514445686,21038.81006678955
89769600.0,285740074785.39105,53781613837.076515,-4563.010439320413,20991.13663151285
89812800.0,284938877300.78406,57406472290.89522,-4829.372739246789,20940.029827656963
89856000.0,284091676087.14215,61022335782.74275,-5095.2309424238465,20885.49133791854
89899200.0,283198560425.46204,64628611422.60488,-5360.539474651627,20827.523477880266
89942400.0,282259627476.4764,68224706750.98592,-5625.252668695729,20766.12920098429
89985600.0,281274982296.2767,71810029849.36244,-5889.324773824455,20701.31210336219
90028800.0,280244737850.27997,75383989451.46455,-6152.709965516657,20633.07642851602
90072000.0,279169015025.5095,78945995055.35864,-6415.36235533818,20561.427071844948
90115200.0,278047942641.16174,82495457036.30481,-6677.236000984657,20486.36958501196
90158400.0,276881657457.42926,86031786760.36107,-6938.284916488163,20407.910180145052
90201600.0,275670304182.5528,89554396698.70532,-7198.463082585176,20326.055733867608
90244800.0,274414035478.0735,93062700542.6454,-7457.724457242982,20240.813791152308
90288000.0,273113011962.25955,96556113319.28654,-7716.022986341564,20152.19256899331
90331200.0,271767402211.67917,100034051507.82445,-7973.312614507839,20060.20095989122
90374400.0,270377382760.8944,103495933156.43137,-8229.547296098839,19964.848535145527
90417600.0,268943138100.2502,106941177999.7019,-8484.681006330371,19866.145547949203
90460800.0,267464860671.73343,110369207576.62364,-8738.667752547393,19764.10293628026
90504000.0,265942750862.87793,113779445349.03781,-8991.461585632238,19658.732325584988
90547200.0,264377016998.69183,117171316820.55334,-9243.01661154661,19550.046031247894
90590400.0,262767875331.5841,120544249655.87735,-9493.287003003083,19438.05706084316
90633600.0,261115550029.26837,123897673800.5241,-9742.227011261657,19322.779116162736
90676800.0,259420273160.62228,127231021600.86351,-9989.790978046765,19204.22659501619
90720000.0,257682284679.4824,130543727924.4697,-10235.933347579912,19082.414592797497
90763200.0,255901832406.35425,133835230280.7289,-10480.608678722989,18957.358903814147
90806400.0,254079172008.0191,137104968941.66547,-10723.77165722706,18829.07602237391
90849600.0,252214566975.0192,140352387062.9441,-10965.377108081353,18697.583143624874
90892800.0,250308288597.00467,143576930805.00513,-11205.38000795689,18562.8981641444
90936000.0,248360615935.92575,146778049454.28958,-11443.73549773912,18425.03968227275
90979200.0,246371835797.0555,149955195544.50928,-11680.398895143699,18284.026998187346
91022400.0,244342242697.82855,153107824977.9176,-11915.32570740942,18139.880113713712
91065600.0,242272138834.48334,156235397146.53476,-12148.471644062101,17992.61973186929
91108800.0,240161834046.49554,159337375053.28098,-12379.792629743146,17842.267256136533
91152000.0,238011645778.7917,162413225432.97165,-12609.24481709626,17688.84478946177
91195200.0,235821899041.73376,165462418873.1259,-12836.78459970571,17532.375132976547
91238400.0,233592926368.8657,168484429934.54065,-13062.368625079374,17372.881784438294
91281600.0,231325067772.41443,171478737271.58237,-13285.953807669632,17210.388936387375
91324800.0,229018670696.53976,174444823752.14597,-13507.497341925055,17044.92147401779
91368000.0,226674089968.32736,177382176577.23254,-13726.956715365746,16876.504972758845
91411200.0,224291687746.52167,180290287400.09512,-13944.289721674992,16705.16569556554
91454400.0,221871833467.99615,183168652444.90225,-14159.454473799799,16530.93058991539
91497600.0,219414903791.95932,186016772624.86844,-14372.40941705281,16353.827284509749
91540800.0,216921282541.89743,188834153659.80075,-14583.113342207942,16173.884085677912
91584000.0,214391360645.2546,191620306193.00925,-14791.525398581973,15991.129973482408
91627200.0,211825536070.8534,194374745907.5307,-14997.605107094276,15805.594597524188
91670400.0,209224213764.06015,197096993641.61276,-15201.312373296762,15617.308272446651
91713600.0,206587805579.70044,199786575503.40677,-15402.607500366023,15426.301973137588
91756800.0,203916730212.73154,202443022984.81726,-15601.451202049593,15232.607329628507
91800000.0,201211413126.68033,205065873074.4555,-15797.80461555821,15036.256621690914
91843200.0,198472286479.8564,207654668369.64468,-15991.62931439585,14837.282773129442
91886400.0,195699789049.3514,210208957187.4247,-16182.887321119295,14635.71934577192
91929600.0,192894366152.83698,212728293674.50397,-16371.541120018968,14431.600533156807
91972800.0,190056469568.17593,215212237916.10587,-16557.55366971268,14224.961153918548
92016000.0,187186557450.86145,217660356043.6578,-16740.88841564398,14015.836644871786
92059200.0,184285094249.30142,220072220341.2713,-16921.50930247673,13804.263053795536
92102400.0,181352550617.96652,222447409350.96024,-17099.38078637753,13590.277031918746
92145600.0,178389403328.42126,224785507976.547,-17274.46784717767,13373.915826108894
92188800.0,175396135178.25974,227086107586.20447,-17446.736000406232,13155.217270765555
92232000.0,172373234897.96857,229348806113.58337,-17616.151309186007,12934.219779421108
92275200.0,169321197055.7409,231573208157.47424,-17782.680395983956,12710.962336051083
92318400.0,166240521960.2673,233758925079.95398,-17946.290454207938,12485.48448609684
92361600.0,163131715561.53043,235905575102.9678,-18106.9492596415,12257.826327203555
92404800.0,159995289349.63174,238012783403.29712,-18264.62518170862,12028.028499676799
92448000.0,156831760251.68018,240080182205.86487,-18419.287194560213,11796.132176661205
92491200.0,153641650526.77396,242107410875.33093,-18570.904887974546,11562.179054045006
92534400.0,150425487659.10764,244094116005.9298,-18719.44847806353,11326.211340094484
92577600.0,147183804249.23914,246039951509.50473,-18864.88881777711,11088.271744822616
92620800.0,143917137903.5513,247944578701.69193,-19007.197407198048,10848.403469096496
92664000.0,140626031121.9448,249807666386.2104,-19146.346403619496,10606.650193488325
92707200.0,137311031183.80046,251628890937.21344,-19282.308631397867,10363.056066875019
92750400.0,133972690032.24983,253407936379.65784,-19415.0575915737,10117.665694791753
92793600.0,130611564156.79472,255144494467.64954,-19544.56747125327,9870.52412754501
92836800.0,127228214474.31726,256838264760.7237,-19670.813152743965,9621.67684809087
92880000.0,123823206208.52344,258488954698.0194,-19793.77022243648,9371.169759684612
92923200.0,120397108767.86403,260096279670.30923,-19913.414979427165,9119.049173307842
92966400.0,116950495621.97838,261659963089.84622,-20029.724443873976,8865.36179487966
93009600.0,113483944176.70703,263179736457.9907,-20142.676365079627,8610.154712258527
93052800.0,109998035647.72115,264655339430.5813,-20252.249229295892,8353.475382041746
93096000.0,106493354932.81656,266086519881.0157,-20358.422267242986,8095.371616169675
93139200.0,102970490482.92249,267473033961.00742,-20461.175461338393,7835.891568341978
93182400.0,99430034171.87518,268814646158.9867,-20560.489552629515,7575.083720253416
93225600.0,95872581165.00787,270111129356.11456,-20656.346047424922,7312.99686765686
93268800.0,92298729786.6094,271362264879.88104,-20748.727223619066,7049.680106261405
93312000.0,88709081386.30493,272567842555.2583,-20837.61613670565,6785.182817473599
93355200.0,85104240204.41231,273727660753.38336,-20922.996625475123,6519.554653989993
93398400.0,81484813236.32938,274841526437.74396,-21004.853317391866,6252.845525249359
93441600.0,77851410096.00743,275909255207.84485,-21083.171633647034,5985.105582753061
93484800.0,74204642878.5672,276930671340.3306,-21157.937793883248,5716.385205262214
93528000.0,70545126022.11418,277905607827.5458,-21229.138820587563,5446.734983880375
93571200.0,66873476168.810844,278833906413.5118,-21296.76254314944,5176.205707030627
93614400.0,63190312025.26367,279715417627.30334,-21360.797601580693,4904.848345336063
93657600.0,59496254222.28372,280550000813.80786,-21421.233449894702,4632.7140364127
93700800.0,55791925174.07949,281337524161.8534,-21478.060359142466,4359.854069584014
93744000.0,52077948936.94169,282077864729.6916,-21531.269420103283,4086.3198705263244
93787200.0,48354951067.47956,282770908467.8251,-21580.852545628222,3812.1629858543297
93830400.0,44623558480.46896,283416550239.1679,-21626.802472634805,3537.435067656167
93873600.0,40884399306.37232,284014693836.53217,-21669.112763751615,3262.1878579873865
93916800.0,37138102748.59127,284565251997.4335,-21707.777808611805,2986.4731733333074
93960000.0,33385298940.51244,285068146416.2105,-21742.792824794844,2710.3428890492155
94003200.0,29626618802.4074,285523307753.4547,-21774.153858416084,2433.848923787889
94046400.0,25862693898.247448,285930675642.74927,-21801.85778436405,2157.0432239239485
94089600.0,22094156292.494247,286290198694.7168,-21825.902306185606,1879.9777479845216
94132800.0,18321638406.92708,286601834498.3774,-21846.28595561957,1602.7044510956862
94176000.0,14545772877.567385,286865549619.8193,-21863.008091779444,1325.2752694541416
94219200.0,10767192411.761272,287081319598.1893,-21876.068899986443,1047.7421048335157
94262400.0,6986529645.480293,287249128939.00684,-21885.46939025409,770.156809134669
94305600.0,3204417000.900618,287368971104.811,-21891.211395426108,492.57116898930127
94348800.0,-578513455.679538,287440848503.1502,-21893.297568969512,215.03689042609616
