time,x,y,v_x,v_y,total_energy
46612800.0,-147971840173.12466,24769892612.152264,-4912.833692377196,-29305.549972564404,-442785382.5267956
46656000.0,-148178650375.80536,23502984861.863243,-4661.547215473985,-29346.510047368214,-442785381.2454877
46699200.0,-148374597454.08386,22234354082.605545,-4409.920458354392,-29385.318467933892,-442785379.96928453
46742400.0,-148559667104.44205,20964093288.191647,-4157.971792639164,-29421.97242575373,-442785378.6981922
46785600.0,-148733845817.5244,19692295610.39445,-3905.719612839288,-29456.469268292585,-442785377.4322153
46828800.0,-148897120879.09857,18419054292.20523,-3653.1823350470877,-29488.806499169736,-442785376.17135876
46872000.0,-149049480370.95944,17144462681.08394,-3400.3783956259495,-29518.98177833004,-442785374.9156266
46915200.0,-149190913171.7765,15868614222.202372,-3147.326249898766,-29546.99292220436,-442785373.665023
46958400.0,-149321408957.88452,14591602451.680605,-2894.0443708351763,-29572.83790385925,-442785372.4195515
47001600.0,-149440958204.0176,13313520989.817236,-2640.5512477376888,-29596.514853135886,-442785371.1792155
47044800.0,-149549552183.98633,12034463534.313826,-2386.865384926771,-29618.022056778253,-442785369.94401723
47088000.0,-149647182971.29807,10754523853.494041,-2133.0053004249876,-29637.357958550565,-442785368.7139596
47131200.0,-149733843439.72055,9473795779.517971,-1878.989524640269,-29654.521159343927,-442785367.48904485
47174400.0,-149809527263.78845,8192373201.592048,-1624.8365990483996,-29669.510417272217,-442785366.2692744
47217600.0,-149874228919.25302,6910350059.175072,-1370.5650748748012,-29682.324647757192,-442785365.0546499
47260800.0,-149927943683.4748,5627820335.18079,-1116.1935117757023,-29692.962923602812,-442785363.84517187
47304000.0,-149970667635.75934,4344878049.177496,-861.7404765187719,-29701.424475058782,-442785362.6408416
47347200.0,-150002397657.63596,3061617250.5851154,-607.2245416633031,-29707.708689873303,-442785361.44165874
47390400.0,-150023131433.0793,1778132011.8702505,-352.6642842400315,-29711.815113335026,-442785360.2476235
47433600.0,-150032867448.67416,494516421.7396419,-98.07828443066893,-29713.743448304216,-442785359.0587356
47476800.0,-150031604993.7229,-789135421.6674817,156.51487575276207,-29713.493555233134,-442785357.874994
47520000.0,-150019344160.29608,-2072729417.5877006,411.096613788709,-29711.065452175593,-442785356.6963976
47563200.0,-149996085843.22598,-3356171469.441882,665.648347966904,-29706.45931478575,-442785355.52294475
47606400.0,-149961831740.04297,-4639367491.643372,920.1514987091259,-29699.675476306064,-442785354.3546338
47649600.0,-149916584350.85483,-5922223416.405432,1174.5874898898287,-29690.714427544503,-442785353.1914619
47692800.0,-149860346978.16916,-7204645200.547462,1428.9377501565514,-29679.576816840905,-442785352.033427
47736000.0,-149793123726.6586,-8486538832.299535,1683.1837142500262,-29666.26345002259,-442785350.88052547
47779200.0,-149714919502.8691,-9767810338.104774,1937.3068243239013,-29650.775290349156,-442785349.73275477
47822400.0,-149625740014.87128,-11048365789.419127,2191.2885312639955,-29633.11345844649,-442785348.5901105
47865600.0,-149525591771.85452,-12328111309.508041,2445.1102960069993,-29613.27923223,-442785347.4525886
47908800.0,-149414482083.66446,-13606953080.239601,2698.7535908585414,-29591.274046817063,-442785346.3201848
47952000.0,-149292419060.28326,-14884797348.87364,2952.1999008105345,-29567.099494428694,-442785345.1928944
47995200.0,-149159411611.25327,-16161550434.846382,3205.43072485772,-29540.75732428045,-442785344.070712
48038400.0,-149015469445.0435,-17437118736.550133,3458.427577313326,-29512.249442462566,-442785342.9536318
48081600.0,-148860603068.35953,-18711408738.10756,3711.171989123753,-29481.57791180932,-442785341.8416481
48124800.0,-148694823785.3966,-19984327016.14009,3963.645509182212,-29448.744951757675,-442785340.7347545
48168000.0,-148518143697.03592,-21255780246.52999,4215.829705641221,-29413.75293819514,-442785339.63294464
48211200.0,-148330575699.9843,-22525675211.175613,4467.706167223885,-29376.604403296922,-442785338.53621143
48254400.0,-148132133485.85727,-23793918804.739407,4719.25650453387,-29337.30203535234,-442785337.4445471
48297600.0,-147922831540.2054,-25060418041.38817,4970.462351363994,-29295.848678580503,-442785336.3579445
48340800.0,-147702685141.48453,-26325080061.525116,5221.305366003347,-29252.247332935323,-442785335.27639496
48384000.0,-147471710359.969,-27587812138.513306,5471.76723254286,-29206.50115389977,-442785334.1998905
48427200.0,-147229924056.60907,-28848521685.389935,5721.8296621792315,-29158.61345226949,-442785333.128422
48470400.0,-146977343881.83176,-30107116261.571045,5971.474394517145,-29108.587693925703,-442785332.06198037
48513600.0,-146713988274.2854,-31363503579.546207,6220.683198869677,-29056.42749959748,-442785331.00055605
48556800.0,-146439876459.5283,-32617591511.5627,6469.437875556824,-29002.136644613325,-442785329.9441392
48600000.0,-146155028448.66107,-33869288096.298714,6717.720257202061,-28945.719058642146,-442785328.89271945
48643200.0,-145859465036.90332,-35118501545.52517,6965.5122100268445,-28887.17882542358,-442785327.84628665
48686400.0,-145553207802.11414,-36365140250.7556,7212.795635142991,-28826.52018248773,-442785326.80482906
48729600.0,-145236279103.25693,-37609112789.883766,7459.552469842833,-28763.747520864275,-442785325.7683361
48772800.0,-144908702078.8087,-38850327933.80841,7705.764688887071,-28698.865384781027,-442785324.7367957
48816000.0,-144570500645.11346,-40088694653.04481,7951.414305790259,-28631.878471351898,-442785323.71019584
48859200.0,-144221699494.68048,-41324122124.32258,8196.483374103811,-28562.791630254334,-442785322.68852437
48902400.0,-143862324094.4269,-42556519737.16937,8440.953988696465,-28491.609863396217,-442785321.67176855
48945600.0,-143492400683.8653,-43785797100.4799,8684.808287032123,-28418.33832457224,-442785320.6599149
48988800.0,-143111956273.2358,-45011864049.06989,8928.028450444972,-28342.982319109786,-442785319.65295064
49032000.0,-142721018641.58365,-46234630650.21459,9170.59670541182,-28265.54730350435,-442785318.65086114
49075200.0,-142319616334.78134,-47454007210.17118,9412.49532482154,-28186.038885044487,-442785317.6536331
49118400.0,-141907778663.4964,-48669904280.68485,9653.706629241582,-28104.462821426307,-442785316.6612518
49161600.0,-141485535701.10425,-49882232665.47798,9894.212988181414,-28020.825020357588,-442785315.6737021
49204800.0,-141052918281.5467,-51090903426.72194,10133.996821352868,-27935.131539151465,-442785314.69096917
49248000.0,-140609957997.136,-52295827891.491196,10373.040599927264,-27847.38858430975,-442785313.71303755
49291200.0,-140156687196.3047,-53496917658.19911,10611.326847789258,-27757.602511095905,-442785312.7398911
49334400.0,-139693138981.3013,-54694084603.015144,10848.838142787317,-27665.779823097684,-442785311.7715138
49377600.0,-139219347205.83218,-55887240886.26288,11085.557117980752,-27571.92717177946,-442785310.8078891
49420800.0,-138735346472.64944,-57076298958.79852,11321.466462883216,-27476.051356024283,-442785309.8490002
49464000.0,-138241172131.08536,-58261171568.369385,11556.548924702589,-27378.159321665662,-442785308.8948293
49507200.0,-137736860274.53317,-59441771765.95192,11790.787309577176,-27278.25816100914,-442785307.94536006
49550400.0,-137222447737.87474,-60618012912.06886,12024.164483808123,-27176.355112343637,-442785307.0005736
49593600.0,-136697972094.85481,-61789808683.08505,12256.663375087992,-27072.457559442628,-442785306.06045204
49636800.0,-136163471655.40248,-62957073077.48149,12488.266973725384,-26966.573031055155,-442785305.1249765
49680000.0,-135618985462.89975,-64119720422.10716,12718.958333865554,-26858.709200386736,-442785304.19412845
49723200.0,-135064553291.39745,-65277665378.40824,12948.720574706933,-26748.873884570145,-442785303.26788837
49766400.0,-134500215642.77873,-66430822948.63421,13177.536881713466,-26637.075044126137,-442785302.346237
49809600.0,-133926013743.87025,-67579108482.02046,13405.390507822693,-26523.32078241415,-442785301.4291544
49852800.0,-133341989543.50125,-68722437680.94696,13632.264774649493,-26407.619345072966,-442785300.5166202
49896000.0,-132748185709.51074,-69860726607.07253,13858.143073685413,-26289.979119451415,-442785299.6086138
49939200.0,-132144645625.703,-70993891687.44426,14083.008867493496,-26170.40863402911,-442785298.70511466
49982400.0,-131531413388.75148,-72121849720.58185,14306.84569089853,-26048.9165578273,-442785297.8061013
50025600.0,-130908533805.05147,-73244517882.53606,14529.637152172643,-25925.511699809784,-442785296.9115523
50068800.0,-130276052387.5216,-74361813732.92126,14751.36693421616,-25800.20300827403,-442785296.02144575
50112000.0,-129634015352.35446,-75473655220.92136,14972.018795733642,-25672.999570232445,-442785295.1357595
50155200.0,-128982469615.71649,-76579960691.26877,15191.576572405034,-25543.91061078385,-442785294.254471
50198400.0,-128321462790.3974,-77680648890.19617,15410.024178051834,-25412.94549247523,-442785293.3775576
50241600.0,-127651043182.40933,-78775638971.36028,15627.345605798213,-25280.11371465377,-442785292.5049963
50284800.0,-126971259787.53595,-79864850501.73756,15843.524929227,-25145.424912809172,-442785291.6367633
50328000.0,-126282162287.83171,-80948203467.49127,16058.54630353046,-25008.88885790639,-442785290.77283514
50371200.0,-125583801048.07155,-82025618279.80945,16272.393966655782,-24870.515455708697,-442785289.91318756
50414400.0,-124876227112.15114,-83097015780.7135,16485.0522404452,-24730.31474609124,-442785289.0577967
50457600.0,-124159492199.43813,-84162317248.8369,16696.50553177067,-24588.296902345024,-442785288.2066373
50500800.0,-123433648701.07431,-85221444405.1736,16906.738333663023,-24444.472230471423,-442785287.3596844
50544000.0,-122698749676.22932,-86274319418.79579,17115.73522643553,-24298.851168467238,-442785286.5169132
50587200.0,-121954848848.3058,-87320864912.54057,17323.480878801765,-24151.444285600333,-442785285.6782975
50630400.0,-121202000601.09636,-88361003968.6651,17529.960048987745,-24002.26228167592,-442785284.84381187
50673600.0,-120440259974.89275,-89394660134.46982,17735.15758583821,-23851.31598629349,-442785284.0134302
50716800.0,-119669682662.54727,-90421757427.8895,17939.058429917015,-23698.61635809448,-442785283.1871258
50760000.0,-118890325005.48683,-91442220343.0514,18141.647614601534,-23544.17448400067,-442785282.36487174
50803200.0,-118102243989.67978,-92455973855.80054,18342.910267170995,-23388.00157844339,-442785281.54664105
50846400.0,-117305497241.55594,-93462943429.19125,18542.83160988869,-23230.108982583566,-442785280.73240626
50889600.0,-116500143023.87996,-94463055018.94504,18741.396961077957,-23070.508163522663,-442785279.92214006
50932800.0,-115686240231.57838,-95456235078.87401,18938.591736191902,-22909.210713504526,-442785279.1158139
50976000.0,-114863848387.52057,-96442410566.26973,19134.401448876717,-22746.228349108227,-442785278.3134004
51019200.0,-114033027638.25386,-97421508947.25694,19328.811712028604,-22581.572910431918,-442785277.5148704
51062400.0,-113193838749.69322,-98393458202.1119,19521.80823884415,-22415.256360267762,-442785276.72019535
51105600.0,-112346343102.76567,-99358186830.54474,19713.376843864135,-22247.29078326796,-442785275.9293458
51148800.0,-111490602689.00969,-100315623856.94588,19903.503444010665,-22077.688385101956,-442785275.14229256
51192000.0,-110626680106.13005,-101265698835.59552,20092.174059617584,-21906.461491604863,-442785274.3590063
51235200.0,-109754638553.50824,-102208341855.83636,20279.374815454063,-21733.62254791712,-442785273.5794567
51278400.0,-108874541827.66882,-103143483547.20897,20465.091941741306,-21559.18411761548,-442785272.80361384
51321600.0,-107986454317.702,-104071055084.54926,20649.311775162307,-21383.15888183536,-442785272.031447
